GeneSymbol,V0,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51,V52,V53,V54,V55,V56,V57,V58,V59,V60,V61,V62,V63,V64,V65,V66,V67,V68,V69,V70,V71,V72,V73,V74,V75,V76,V77,V78,V79,V80,V81,V82,V83,V84,V85,V86,V87,V88,V89,V90,V91,V92,V93,V94,V95,V96,V97,V98,V99,V100,V101,V102,V103,V104,V105,V106,V107,V108,V109,V110,V111,V112,V113,V114,V115,V116,V117,V118,V119,V120,V121,V122,V123,V124,V125,V126,V127,SpeciesPrefix,LGroup,GeneLabel
group_11758,-0.18934,0.089145,0.176641,0.195777,-0.100213,-0.199155,0.036251,-0.114064,0.068008,-0.241645,-0.016455,0.002781,0.016326,0.206684,-0.275183,-0.215899,0.048743,-0.08016,-0.124904,-0.04842,0.030214,0.153134,-0.092742,-0.058193,-0.180092,-0.103848,-0.080876,-0.107496,-0.048532,-0.153211,0.053219,-0.261206,0.105375,0.044382,0.072598,-0.083245,0.011836,0.034921,0.119659,0.066595,0.069091,-0.033005,-0.147223,0.09662,-0.248567,0.073533,-0.129602,0.102688,0.035562,-0.029198,-0.203585,-0.160953,0.150282,-0.072397,-0.167221,-0.017619,0.100911,-0.21965,-0.197958,0.146055,-0.146865,0.101693,0.151183,-0.053145,-0.198479,-0.054433,-0.145746,0.071481,-0.158662,0.137094,-0.034722,0.069792,0.070238,-0.106716,0.102153,-0.000957,-0.246148,0.067651,0.200718,0.263461,0.00249,0.16022,-0.078688,0.183046,-0.119752,0.130229,0.008379,0.225593,-0.204493,0.168618,0.115834,0.094767,-0.162554,0.18555,-0.119685,-0.119245,-0.25996,0.211724,0.085026,0.087157,0.114086,-0.098691,-0.017752,0.151998,-0.106424,0.01054,0.01021,0.212512,-0.063732,-0.160765,0.00262,-0.109938,-0.170694,0.073204,-0.131783,-0.022744,-0.019526,0.109556,-0.127866,-0.059143,0.05893,-0.030862,0.046899,-0.229213,0.053349,0.173269,0.014634,0.161995,ES,1,0
group_12672,0.031695,-0.262009,-0.214095,-0.061133,0.007876,0.164926,0.136144,0.142343,-0.139514,0.104141,0.218466,-0.099343,-0.240003,-0.169337,0.162803,0.164469,-0.006056,0.088179,0.169402,0.27871,-0.008487,-0.116294,0.163951,0.199502,0.092606,0.132371,0.291796,0.12709,0.121346,0.185877,0.044326,0.108987,-0.031867,0.29638,-0.134781,0.046188,-0.196207,0.013062,-0.122999,-0.170937,-0.259298,0.20917,0.254224,-0.263657,-0.047326,-0.103896,0.038942,-0.149862,-0.119031,0.17179,0.034285,0.278842,-0.022941,0.03743,0.094738,0.013515,-0.17117,0.189056,0.071505,-0.205998,0.11738,-0.235707,-0.122247,-0.243197,0.119364,0.111233,0.052194,-0.050009,0.127187,-0.251194,0.187933,-0.124716,-0.140253,0.088246,-0.297151,0.169692,0.113129,-0.126704,-0.247701,-0.163874,-0.172208,-0.250345,-0.030459,-0.209886,0.122667,-0.077494,0.009161,-0.161664,0.042308,-0.194379,-0.161826,-0.142762,0.079827,-0.12047,0.067642,0.069403,0.128686,-0.13155,-0.145668,-0.163858,-0.126913,0.213107,0.107496,-0.14202,0.002672,-0.122169,0.054581,-0.074228,-0.030283,0.261334,0.042456,0.238671,0.219738,-0.162324,0.071332,0.228824,0.144784,0.017466,0.149466,0.011887,0.017465,0.172552,-0.143938,0.156439,-0.088853,-0.144392,0.19038,-0.000822,ES,0,0
group_11760,-0.218566,0.102828,0.166839,0.159391,-0.030245,-0.136833,-0.115036,-0.149697,0.11661,-0.01204,-0.166813,0.040068,0.184871,0.016647,-0.171708,-0.088806,-0.037394,-0.016817,-0.117842,-0.040434,0.038574,0.2536,-0.158957,-0.283401,-0.032857,-0.106917,-0.005858,-0.133859,0.020346,-0.057974,0.156837,-0.093394,0.106287,-0.035263,0.074386,0.044548,0.013245,0.212478,0.123593,0.046252,0.26147,-0.176044,-0.153589,0.200749,-0.080944,0.066951,-0.247131,0.148334,-0.038806,-0.042964,-0.043563,-0.167708,0.251185,-0.070394,-0.115059,-0.053764,0.265012,-0.149566,0.033774,0.14666,-0.209564,0.25416,0.2603,0.093633,-0.080407,-0.110131,-0.275944,0.209147,-0.207938,0.004032,-0.146755,0.072982,0.111912,-0.043968,0.046798,-0.207504,-0.174556,0.057914,0.030575,0.056324,0.148986,0.044298,-0.089039,-0.034178,-0.143053,0.102773,-0.092914,0.188837,-0.000473,0.031019,0.035971,0.087432,-0.144087,0.106443,-0.153605,-0.016169,-0.271563,0.136999,0.18073,-0.052989,0.052081,-0.080904,-0.110252,0.033969,-0.072648,0.022845,-0.162823,0.011751,-0.194066,-0.165885,-0.080823,-0.161177,-0.050736,0.024036,-0.091385,-0.228463,-0.162422,0.217028,-0.157325,-0.082583,0.053189,-0.105328,0.08912,-0.12422,0.019165,0.05568,-0.172693,0.159005,ES,1,0
group_13105,0.00513,-0.150761,-0.079625,0.028128,0.13996,-0.103606,0.099977,0.221948,0.030111,0.05261,0.16656,0.009046,-0.033458,0.033979,0.119125,-0.03383,-0.203162,0.061644,-0.095159,0.036794,-0.208359,-0.198077,0.109168,0.019516,0.045059,-0.002651,0.204647,0.036938,0.105982,0.084151,-0.037644,-0.046636,-0.071401,-0.014291,-0.090415,0.143037,-0.026386,-0.070101,-0.084128,-0.147626,-0.070168,-0.002767,0.137143,0.05113,0.052181,0.099327,0.05197,-0.079856,-0.04923,0.188508,0.004417,0.032334,-0.003201,0.137854,0.053365,0.096498,-0.110773,0.040168,-0.026047,-0.103159,0.205728,-0.070304,-0.123694,-0.172017,0.058947,0.076369,0.14801,-0.149024,0.018474,-0.133411,0.010785,-0.162764,-0.222287,0.157864,-0.061011,0.078111,0.001952,-0.099472,0.04126,0.072976,-0.071474,-0.099789,0.099348,0.063527,0.1648,-0.139312,0.1154,-0.138157,0.011743,-0.070064,-0.055907,-0.048561,0.115324,-0.128677,-0.03952,0.229773,0.04128,-0.057678,-0.060124,-0.064188,-0.092975,0.224788,0.076546,-0.108962,0.12802,-0.10674,0.187601,-0.099346,-0.044218,-0.024019,0.009129,0.054004,0.213757,-0.014092,0.083729,-0.02416,0.03438,0.012649,0.224035,-0.047325,0.079997,0.079573,-0.107506,0.055247,-0.090305,-0.043651,0.114362,0.084667,ES,0,0
group_12353,-0.211601,-0.003017,0.161847,0.133617,-0.079426,-0.127396,-0.143177,-0.164425,0.131504,-0.203793,-0.172605,0.105778,0.173321,-0.010501,-0.080628,-0.044309,0.116147,-0.151681,-0.167442,-0.08543,0.068354,0.136953,-0.030322,-0.195255,-0.166433,-0.196619,-0.195236,-0.028568,-0.082279,-0.132691,0.108255,-0.151792,0.196986,-0.112877,0.0761,-0.148714,0.0868,0.101361,0.27777,0.117473,0.125363,-0.181821,-0.108254,0.215662,-0.151687,0.150665,-0.052523,0.196413,0.224517,-0.131047,-0.036847,-0.146693,0.246278,-0.253588,-0.137743,-0.109047,0.222593,-0.035733,-0.087852,0.196366,-0.074359,0.288644,0.084855,0.202199,0.010033,-0.181545,-0.137914,-0.006375,-0.067036,0.261044,-0.135653,0.255435,0.195987,-0.205367,0.16417,-0.074682,-0.17136,0.195321,0.155336,0.038387,0.049718,-0.016513,-0.169303,0.203296,-0.062384,0.105426,-0.037806,0.073882,-0.294535,0.198163,0.152896,0.09142,-0.270028,0.247473,-0.065566,-0.227756,-0.196161,0.068846,0.158601,0.098243,0.033998,0.00433,-0.153385,0.090949,-0.10052,0.019295,-0.044337,0.003052,-0.060358,-0.048073,-0.052647,-0.181012,-0.186439,0.287427,-0.070954,0.026115,-0.210698,0.138389,-0.175694,-0.133751,0.25633,-0.110529,-0.02183,-0.224775,-0.030296,0.076231,-0.119515,0.064718,ES,1,0
group_1432,-0.000648,0.026328,-0.244328,-0.107663,0.050774,0.068295,0.188702,0.15346,-0.014683,0.088239,0.221894,-0.269618,-0.088946,-0.138172,0.26123,0.202376,-0.193008,0.150528,0.136921,0.128535,-0.038502,-0.067934,0.153091,0.274656,-0.007776,0.069247,0.076584,0.278316,0.106882,0.162619,0.024497,0.085636,-0.272001,0.210298,0.003844,0.16574,-0.183078,-0.233948,-0.256345,-0.115555,-0.126037,0.281233,0.195374,-0.120367,0.206437,-0.11628,0.240292,-0.0504,-0.057316,0.100232,0.247484,0.115953,-0.011135,0.271025,0.179709,-0.02257,-0.104584,0.044589,0.150341,-0.077425,0.098676,-0.238697,-0.222908,-0.043447,0.180076,0.060084,0.07688,-0.085214,0.154424,-0.114366,0.251274,-0.128167,-0.142292,0.042991,-0.172207,0.257361,0.12684,-0.16768,-0.240234,-0.031318,-0.159928,-0.091743,0.116157,-0.173881,0.228696,-0.187063,0.034074,-0.168679,0.286214,-0.306681,-0.095386,-0.165391,0.084877,-0.131906,0.20609,-0.050787,0.081502,-0.072624,-0.250759,-0.151315,-0.120993,0.060449,0.188964,-0.039806,0.285956,-0.197,0.067865,-0.103555,0.127262,0.121857,0.017186,0.061283,0.243602,-0.148887,0.045821,0.182688,0.16391,-0.070366,0.206005,0.244502,-0.19997,0.085787,-0.206616,0.196444,-0.126085,-0.067959,0.115906,-0.129137,ES,0,0
group_12671,-0.218297,0.276468,0.076931,0.256725,-0.02162,-0.154293,-0.219981,-0.218207,0.104,-0.126276,-0.146784,0.264043,0.120134,0.196041,0.057054,-0.128022,0.074169,-0.129,-0.197381,-0.29607,0.132069,-0.031926,-0.085714,-0.185547,-0.101466,-0.059,-0.159597,-0.143964,-0.072894,-0.197503,0.093574,-0.145537,0.154812,0.003522,0.091536,-0.1406,0.182974,0.160666,0.042561,0.095023,0.061493,-0.187846,-0.249103,0.023301,0.016176,0.140573,-0.085367,0.233848,0.114177,-0.183145,-0.064172,-0.135806,0.175288,-0.095388,0.019154,-0.131242,0.207971,0.007096,-0.13718,0.033016,-0.167375,0.004453,0.033325,0.077827,-0.147796,-0.036814,-0.209717,0.124765,-0.017885,0.149233,-0.212415,-0.032711,0.065058,-0.17571,0.152083,-0.091808,-0.064295,0.264504,0.129915,0.177995,0.287382,0.20352,-0.138579,0.001623,-0.292723,0.158334,-0.052463,0.070154,-0.241945,0.172477,0.108755,0.270984,0.024775,0.117926,-0.046321,-0.072309,-0.178008,0.138354,0.09721,0.146928,0.194872,-0.203875,0.034012,0.28136,-0.12534,0.169582,-0.218608,0.235939,-0.167171,-0.107608,-0.152057,-0.251822,-0.178901,0.201776,-0.258722,-0.127762,-0.189055,0.112722,-0.108473,-0.032294,0.100617,-0.102814,-0.023274,-0.150864,0.095453,0.085747,-0.095373,0.055129,ES,1,0
group_1941,0.090795,0.004105,-0.089564,-0.266026,0.117571,0.08823,0.112289,0.09943,-0.203181,0.151835,-0.05227,-0.132609,-0.072357,-0.163767,0.183597,0.039175,-0.058715,0.164382,0.099734,0.21392,-0.011974,-0.105465,0.240567,0.13037,0.111555,0.193347,0.081475,0.25635,0.145211,-0.044802,-0.188139,0.187049,0.03087,0.016978,-0.04805,0.289557,0.011954,-0.042206,-0.143095,-0.163677,-0.007808,0.151137,0.121599,-0.026299,0.099991,0.007919,0.112043,-0.076052,-0.278402,0.169321,-0.011669,0.064783,0.032741,0.220153,0.248884,0.090591,-0.149984,0.08023,0.078128,-0.154664,0.183339,-0.175424,-0.21617,-0.196793,0.025887,0.223052,0.217827,-0.059699,0.109541,-0.017117,0.051965,-0.213472,0.023086,0.100126,-0.257631,0.257899,0.068868,-0.067418,-0.200645,-0.140524,-0.145117,-0.216776,0.110762,-0.130511,0.174001,-0.156944,0.145295,-0.121146,0.21549,-0.149147,-0.062121,-0.176221,0.078633,-0.196311,0.027714,0.027202,0.146373,-0.117322,-0.144698,-0.099231,-0.108896,0.103543,0.140263,0.002113,0.028305,-0.268636,0.125378,-0.117031,0.072233,0.023868,0.219025,0.082164,0.275784,-0.119533,0.293936,0.113358,0.138342,-0.128171,0.015378,0.253719,-0.263704,0.036074,-0.294657,0.119161,-0.194917,-0.22473,0.169276,-0.166819,ES,0,0
group_12987,-0.076143,0.072278,0.021175,0.137409,-0.004481,-0.10636,-0.240806,-0.026893,0.110257,-0.197513,-0.164645,0.180452,0.133519,0.015327,-0.1508,-0.100226,0.129981,-0.094586,-0.221637,-0.209108,0.016294,-0.001887,-0.183983,-0.125648,-0.128009,-0.230108,-0.101299,-0.091159,-0.248611,0.036689,0.190936,-0.019279,0.143984,-0.086146,0.01054,-0.216554,0.127449,0.103335,0.189329,0.108701,0.249694,-0.042317,-0.210172,0.079548,-0.074416,0.204522,-0.026106,0.12919,0.187502,-0.090526,-0.129362,-0.10552,0.133901,-0.077019,0.015048,-0.18317,0.111824,-0.150097,-0.263589,0.205356,0.005919,0.267632,0.241466,0.158471,-0.060607,-0.174193,-0.130787,0.011788,-0.171851,0.112732,-0.301816,0.147313,0.175274,-0.143938,0.04816,-0.05754,-0.064648,0.063716,0.02785,0.222438,0.098166,0.205374,-0.120712,0.212698,-0.129992,0.191275,-0.190923,-0.016856,-0.243509,0.153973,0.063627,0.227506,-0.020714,0.161263,-0.188587,-0.266544,-0.06183,0.120655,0.244326,0.114085,0.188762,-0.102462,-0.011413,0.011203,-0.13597,0.130649,-0.227668,0.190815,-0.110532,-0.111125,-0.234819,-0.038349,0.039527,0.210135,-0.144328,-0.15519,-0.187432,-0.00907,-0.224653,-0.11614,0.258012,-0.104362,0.203484,-0.04231,0.066365,-0.016255,-0.279369,0.168482,ES,1,0
group_2537,0.00391,-0.150955,-0.273236,-0.146712,0.117068,0.169318,0.061183,-0.035375,-0.067852,0.129641,0.265901,-0.201633,-0.081248,-0.074938,0.259055,-0.020399,-0.061671,0.268251,0.005811,0.083695,-0.119285,-0.09899,0.094715,0.231255,0.091997,0.108425,0.276335,0.164505,0.009613,0.169262,-0.018206,0.191299,-0.145166,0.115903,-0.216348,0.166019,-0.100551,-0.113106,-0.263307,-0.165095,-0.165253,0.003639,-0.045468,-0.250711,0.143558,-0.12249,0.244032,-0.04585,-0.204774,0.131567,0.252895,0.012872,-0.041047,0.077573,0.166518,0.017644,-0.193585,0.034192,0.180252,-0.238407,0.123094,-0.168971,-0.009879,-0.159804,-0.055995,0.058813,0.112663,-0.032009,0.06452,-0.186037,0.102607,-0.268302,-0.052614,0.020017,-0.267293,0.244972,0.244105,-0.013783,-0.035155,-0.194432,-0.240333,-0.224138,0.147593,-0.021421,0.18309,-0.103374,0.15288,-0.009898,0.194637,-0.211593,-0.013264,-0.193841,0.160959,-0.078271,0.175466,0.194206,0.130943,-0.018765,-0.037888,0.016706,-0.129211,0.144804,0.184053,-0.045535,0.241271,0.035551,0.206874,-0.074189,0.154889,0.04564,0.017613,0.202584,0.111025,-0.200933,0.064428,0.1818,0.184987,-0.164239,0.080224,0.126992,-0.226871,0.269984,0.012412,0.097868,-0.14049,-0.047859,0.082889,-0.168985,ES,0,0
group_13116,-0.013981,0.129792,0.224496,0.158886,-0.187408,-0.127423,-0.152541,-0.063209,0.006133,0.026096,-0.140781,0.064578,0.124569,0.066877,-0.129284,-0.219265,0.100994,-0.196177,-0.103409,-0.101667,-0.017622,0.023796,0.023458,-0.091813,-0.173923,-0.138028,-0.026154,-0.071451,-0.113996,-0.176181,0.129378,-0.10733,0.145288,-0.173949,0.254775,-0.100364,0.267611,0.087896,0.054285,0.042091,0.016708,-0.206312,-0.129745,0.001847,0.034168,0.013886,-0.072786,-0.025331,0.064382,-0.198019,-0.175386,-0.002943,0.235546,-0.071666,-0.0225,0.061233,0.029965,-0.099574,-0.153395,-0.029117,-0.212976,0.138097,0.092417,0.157167,-0.111451,-0.048916,-0.168638,0.067203,-0.216903,0.213577,-0.218962,0.046004,0.230808,-0.0566,0.136791,-0.082089,0.010431,0.200687,0.223809,0.175618,0.109432,0.027888,-0.012371,-0.006613,-0.202931,0.189261,0.023144,0.077005,-0.197626,0.086135,0.201524,0.096275,-0.013085,0.149207,0.014687,-0.007101,-0.215435,-0.025017,0.21819,0.091791,0.251566,-0.207923,0.049312,-0.012528,-0.094013,0.135019,-0.050895,0.121633,-0.054999,-0.086297,-0.049564,0.004929,-0.079185,0.162985,-0.131381,-0.115065,0.025552,0.079403,-0.147048,-0.216635,0.127631,-0.147163,0.168743,-0.218308,-0.022273,0.117592,-0.258987,0.101954,ES,1,0
group_4295,0.202039,-0.039649,-0.113663,-0.009101,0.199983,0.102554,0.211129,0.082347,-0.061252,0.096489,0.272168,-0.101934,-0.288698,-0.040081,0.177021,0.171888,-0.120567,0.145746,-0.032534,0.018486,-0.171611,-0.109068,0.212212,0.083203,0.227356,0.232859,0.089025,0.100348,0.27762,0.134512,-0.28247,0.114829,-0.130832,0.240501,-0.150249,0.094321,-0.090242,-0.287268,0.028238,-0.149059,-0.050879,0.049986,0.119932,-0.232471,0.232487,-0.031861,0.164677,-0.036313,-0.012611,0.269712,0.259699,0.069763,-0.154588,0.149786,0.198389,0.108827,-0.124657,0.106857,0.238669,-0.226983,0.146373,-0.226377,-0.083779,-0.040603,0.135395,0.157804,-0.001209,-0.196894,0.078208,-0.208978,0.055377,-0.103175,-0.221665,0.15509,-0.153216,0.087484,0.036901,-0.096394,-0.059479,-0.027551,-0.134037,-0.098555,0.124229,-0.126465,0.000962,-0.166623,0.090122,-0.185921,0.079153,-0.090909,-0.139005,-0.121365,0.171184,-0.232832,0.051111,0.106524,0.090459,-0.1097,-0.235813,-0.230453,-0.168774,0.231079,0.041585,-0.145866,0.14233,-0.194921,0.072312,-0.096702,0.205388,0.09709,0.013165,0.242566,0.21944,-0.227399,0.008576,0.224515,0.060795,-0.04055,0.091181,0.002159,-0.053188,-0.039256,-0.131649,0.129038,-0.167978,-0.066334,0.184933,-0.100123,ES,0,0
group_13126,-0.291849,0.07225,0.029249,0.119659,-0.192084,-0.112001,0.014497,-0.208505,0.199182,-0.043654,-0.249696,0.126569,0.041931,0.171896,-0.12108,-0.028361,0.209393,-0.160804,-0.071772,-0.068547,0.018142,0.202203,-0.175948,-0.114046,-0.11667,-0.059094,-0.201754,-0.074616,-0.076739,-0.224546,0.130341,-0.178903,0.034361,-0.05556,0.182381,-0.119215,0.068299,0.173625,0.206624,0.190109,0.123897,-0.239757,-0.05358,0.117594,-0.152088,0.15973,-0.10837,-0.039682,0.101147,-0.156762,-0.127297,-0.136037,0.173601,-0.075589,-0.061071,-0.275802,0.162737,-0.04373,-0.233697,0.149257,-0.23708,-0.016765,0.167941,0.116933,-0.144456,-0.207534,-0.139346,0.068012,-0.119408,0.136374,-0.02583,0.026111,0.228165,-0.101433,0.208199,0.020614,-0.159928,-0.015701,0.164848,0.019404,0.118488,0.077092,-0.094059,0.171023,-0.050183,0.106526,-0.144497,0.17801,-0.072959,0.149855,0.232159,0.021781,-0.181364,0.218683,-0.122406,-0.040838,-0.286445,0.026233,0.003126,0.233643,0.28511,-0.102701,-0.15652,0.039357,-0.219062,0.160095,-0.203398,0.08084,-0.239664,-0.132363,-0.023184,-0.032685,-0.097056,0.117807,-0.15395,-0.161241,-0.09179,0.170766,-0.113001,-0.178432,0.073085,-0.173949,0.128809,-0.088361,0.174511,0.07458,-0.089714,0.271146,ES,1,0
group_4409,0.278613,-0.086664,-0.129885,-0.170468,0.272909,0.242807,0.11955,0.103681,-0.021554,0.199227,-0.002734,-0.172752,-0.256986,-0.227844,0.153012,0.085652,-0.085376,0.078838,0.152498,0.180819,-0.037874,-0.16378,-0.019056,0.228434,0.088722,0.050667,0.119505,0.252961,0.193696,0.173381,-0.07672,-0.03225,-0.142954,0.131495,-0.10692,0.149919,-0.205881,-0.095351,-0.18197,-0.27485,-0.243061,0.123323,0.160491,-0.153703,0.033101,0.003441,0.127469,-0.026256,-0.013989,0.165689,0.08546,-0.012727,-0.20062,0.238368,0.157458,0.165673,-0.059041,0.260955,0.043102,0.020159,0.159122,-0.213844,-0.115394,-0.045416,0.298076,0.178063,0.155272,-0.025904,0.160231,-0.137497,0.120394,-0.179396,-0.08496,0.065034,-0.160376,0.180947,-0.040367,-0.214554,-0.127964,-0.19231,-0.202344,-0.029637,0.114653,-0.107577,0.235388,-0.181915,0.186369,-0.271311,0.226846,-0.215431,-0.004632,-0.05362,0.143317,-0.074263,0.185241,0.026681,0.121182,-0.103973,-0.05417,-0.053487,-0.256996,0.206047,0.129157,-0.161119,0.083602,-0.158004,0.027486,-0.033777,0.180744,-0.026872,0.148403,0.097676,0.142195,-0.00189,0.147064,0.116133,0.117945,-0.262551,0.06879,-0.025441,-0.081882,0.075327,-0.173226,0.036052,-0.00726,-0.083762,0.223359,0.008344,ES,0,0
group_13130,-0.025035,0.134425,0.13776,-0.010787,-0.136404,0.02472,-0.105862,-0.301957,0.271756,-0.052138,-0.161683,0.112464,0.196775,0.033346,-0.054254,-0.254436,0.237038,-0.216917,-0.055375,-0.238104,0.226114,0.118828,-0.116639,-0.121817,-0.092802,-0.126628,-0.142251,-0.017042,-0.144745,-0.080875,0.029983,-0.03674,0.127712,-0.205781,0.090473,-0.068212,0.120445,0.152128,0.11178,0.301804,0.109943,-0.134656,0.036321,0.254322,-0.07949,0.22565,0.018431,0.099918,0.156112,-0.127166,-0.254089,-0.058477,0.172191,-0.172245,-0.180856,-0.127004,0.277283,-0.082327,-0.092209,0.112778,-0.119761,0.16446,0.061995,0.135097,-0.06953,-0.180147,0.025906,0.089793,-0.165195,0.136236,-0.111081,0.20864,0.117242,0.014329,0.046463,-0.165677,-0.020203,0.278259,0.247144,-0.015399,0.074767,0.261054,0.016301,0.227211,-0.113363,-0.019408,-0.149465,0.185144,-0.115226,0.223748,0.01167,0.172758,-0.222368,-0.036926,-0.017695,-0.248193,-0.049542,0.226882,0.008472,0.130817,-0.008364,-0.117393,-0.080694,0.060977,-0.193812,0.032347,-0.109422,0.107606,-0.152849,-0.211189,-0.098848,-0.2094,-0.072256,-0.025883,-0.054772,-0.133581,-0.170878,0.01969,-0.185273,-0.132832,0.163761,-0.015229,0.230709,-0.196831,0.079907,0.237487,-0.162975,0.101385,ES,1,0
group_5869,0.022048,-0.185849,-0.191396,-0.181409,0.056985,0.20373,0.167219,0.059738,-0.214828,-0.059404,0.131324,-0.229408,0.037212,-0.100545,-0.004757,0.173125,-0.047141,-0.005891,0.172845,0.178699,-0.200209,-0.132694,0.223283,0.026432,-0.017589,0.079997,0.171948,0.21286,0.086403,0.081269,-0.12984,0.212918,-0.072769,0.179581,-0.117392,0.199907,-0.157161,0.043342,-0.127423,-0.253801,-0.097317,-0.005599,0.00539,-0.074299,0.2538,-0.102875,-0.035372,-0.007812,-0.114873,-0.007242,0.051446,0.083314,-0.203254,0.12343,0.124734,0.19462,-0.193872,0.115532,0.082361,0.029594,0.090658,-0.170597,-0.19069,0.036069,0.110427,-0.034358,0.23204,-0.101462,0.153838,-0.205352,0.146024,-0.283038,-0.101509,0.295605,-0.073472,0.178005,0.174762,-0.050739,-0.213316,0.021629,-0.144462,-0.184726,0.161854,-0.146565,0.230031,-0.163764,0.147595,-0.018767,0.096809,-0.034335,-0.218387,-0.24156,0.21482,-0.038775,0.212745,-0.016792,0.143865,-0.250896,-0.143998,-0.258723,-0.256548,0.153553,0.025179,-0.171396,0.266086,-0.077988,0.296501,-0.017652,0.192723,0.139697,0.112547,0.060499,0.232542,0.017039,0.038307,0.155391,0.233899,-0.167338,0.183599,0.231832,-0.2015,0.235409,-0.064335,0.186069,-0.053444,-0.057847,0.072622,-0.134746,ES,0,0
group_13280,-0.162875,0.182889,0.200073,0.167435,-0.245503,-0.142356,-0.143604,-0.003291,0.251481,-0.136591,0.036889,0.250793,0.297417,0.084188,-0.086947,-0.062027,0.185704,-0.167297,-0.214745,-0.11312,0.186472,0.140286,-0.20268,0.014196,-0.196378,-0.008367,-0.192531,-0.036456,-0.207248,-0.057963,0.230189,-0.079761,0.068171,-0.161089,0.017833,-0.001417,0.073028,0.070382,0.207809,0.084945,0.061145,-0.239597,-0.218054,0.015815,-0.107771,0.043684,0.013779,0.109315,0.154948,-0.21765,-0.081311,-0.140661,0.047784,-0.070731,-0.078938,-0.136355,0.227338,-0.159575,-0.224211,0.169785,-0.060955,0.278117,0.199514,0.03151,-0.092611,0.008832,0.019811,0.210146,-0.141209,0.139986,-0.102456,0.054173,0.188647,-0.090565,0.019553,-0.125086,-0.162719,0.183875,0.182787,0.083508,0.140313,0.221664,-0.166903,0.136483,-0.100991,0.139265,-0.036517,0.034897,-0.040569,0.120052,0.02637,0.149664,-0.097273,0.135362,-0.140633,-0.131398,-0.223707,0.096052,0.043711,0.151463,0.070509,-0.11,-0.158543,0.128784,-0.079008,0.093318,-0.121767,0.115953,-0.113246,-0.169949,-0.103952,-0.14182,-0.031179,0.000584,-0.180011,-0.17815,-0.190231,-0.025387,-0.085406,-0.165519,0.267206,-0.165122,0.297087,-0.032693,0.165034,0.015267,-0.177894,0.050287,ES,1,0
group_6183,0.162732,-0.093151,-0.130485,-0.217882,0.124361,0.082873,0.043438,0.149377,-0.168839,0.080153,0.110804,-0.127266,0.035295,-0.051573,0.226625,0.081949,-0.098738,0.121986,0.167111,0.156813,-0.017604,-0.163971,0.217325,0.088706,0.101474,0.174287,0.146545,0.106437,0.030343,0.016009,-0.156318,-0.035431,-0.191716,0.171521,-0.218367,0.094427,-0.278601,-0.040695,-0.120028,-0.278485,-0.103653,0.215439,0.265701,-0.150226,0.267528,-0.084214,0.046836,0.020525,-0.289968,0.261911,0.156695,0.136799,-0.041726,0.093377,0.075565,-0.024756,-0.275625,0.065081,0.194617,-0.197019,0.126482,-0.192301,-0.147835,-0.141638,0.075315,0.10168,0.106584,-0.047369,0.121867,-0.181296,0.104648,0.024951,-0.212926,0.146338,-0.04225,0.131614,0.263672,-0.103897,-0.082159,-0.040713,-0.012244,-0.170682,0.156696,-0.072135,0.310644,-0.166736,0.152921,-0.098585,0.066006,-0.067943,-0.032813,-0.219477,0.308125,-0.200775,0.103711,0.092004,0.169119,-0.098846,-0.05876,-0.128465,-0.158989,0.045218,0.164916,0.013864,0.141605,-0.198401,0.272277,-0.290388,0.199584,0.282729,0.23778,0.188229,0.078015,0.023788,0.074309,0.107229,0.093267,-0.062939,0.129457,0.128401,-0.180292,0.145191,-0.174045,0.020883,-0.170586,-0.14115,0.162478,-0.202561,ES,0,0
