GeneSymbol,V0,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51,V52,V53,V54,V55,V56,V57,V58,V59,V60,V61,V62,V63,V64,V65,V66,V67,V68,V69,V70,V71,V72,V73,V74,V75,V76,V77,V78,V79,V80,V81,V82,V83,V84,V85,V86,V87,V88,V89,V90,V91,V92,V93,V94,V95,V96,V97,V98,V99,V100,V101,V102,V103,V104,V105,V106,V107,V108,V109,V110,V111,V112,V113,V114,V115,V116,V117,V118,V119,V120,V121,V122,V123,V124,V125,V126,V127,SpeciesPrefix,LGroup,GeneLabel
group_6390,-0.039191,0.085645,0.122663,-0.202281,0.044341,-0.149827,0.059904,-0.072092,0.007063,0.019812,0.038628,0.028301,0.068941,-0.008947,-0.051116,0.161587,0.044445,0.084511,-0.027929,-0.11593,0.095347,-0.161273,-0.015858,0.082117,0.050294,-0.039803,-0.10611,0.064839,-0.084177,-0.072535,-0.043331,0.091137,0.091727,-0.005474,-0.02902,-0.026148,-0.036176,0.011512,-0.124514,0.102319,-0.059666,0.070165,0.119715,-0.108721,-0.010468,0.044352,0.15547,-0.04557,-0.000407,0.092523,0.035279,0.034012,0.060362,-0.001714,0.046145,-0.040134,0.121564,-0.002414,0.039589,0.104703,0.042667,0.092734,-0.157341,-0.067491,-0.130441,-0.075672,-0.019441,0.087843,0.016637,-0.100305,0.04072,-0.044808,-0.211623,-0.053186,-0.128941,0.181507,0.062732,-0.145556,-0.204338,-0.065531,0.066234,-0.052826,0.164756,0.049986,-0.140371,0.093953,0.071172,0.185926,0.060728,-0.009098,-0.122636,0.111868,0.086223,-0.006419,-0.111208,-0.018107,0.031645,0.043562,-0.119926,-0.074127,-0.075369,0.118793,0.145961,-0.050972,-0.019515,-0.03414,0.204027,0.047651,0.018725,-0.011816,-0.153299,0.153132,-0.116762,0.010105,-0.004512,0.010365,-0.041704,0.044933,-0.158789,0.030714,0.046757,-0.033511,-0.080157,0.021221,-0.180868,0.029327,-0.127888,-0.00509,EN,0,0
group_505,-0.030131,-0.001235,-0.030146,0.029555,-0.011766,0.059301,0.002561,0.182136,0.047485,0.076236,0.063666,-0.136025,0.010895,0.11854,-0.063749,-0.014073,0.049769,-0.083793,-0.224183,-0.077041,0.046558,0.076486,-0.118115,0.062675,-0.028573,-0.201532,-0.127024,-0.022842,0.078286,-0.061818,0.138091,0.058628,0.075188,-0.100605,0.225806,0.05014,-0.047366,0.057111,0.080746,-0.066039,-0.093403,-0.08015,-0.225882,-0.161544,0.110417,-0.015444,-0.142274,-0.085658,-0.10864,-0.17441,0.10627,0.143549,-0.051299,0.113412,-0.220609,0.185371,0.102043,0.212374,0.091039,0.196803,0.177063,-0.064048,0.113372,0.126845,-0.020205,0.090318,-0.101689,-0.096548,-0.169189,-0.053101,0.080542,-0.116069,0.109608,0.160271,0.151481,-0.024403,-0.221322,0.007547,0.015776,-0.050845,-0.089947,-0.217343,-0.100407,0.081924,0.064553,0.146275,-0.053164,-0.13935,-0.219359,0.006947,-0.02401,-0.102022,-0.019417,-0.02864,-0.072622,-0.171393,0.061856,-0.078912,-0.046655,-0.040364,-0.142226,-0.201186,0.033278,-0.185824,0.002909,-0.071659,-0.030632,0.104902,-0.065479,-0.158923,-0.048772,-0.078399,-0.070987,-0.106758,0.042532,0.030463,0.067784,0.091952,0.006612,-0.225454,0.157705,0.081798,-0.004921,-0.046443,0.17858,-0.204702,0.063482,0.016202,EN,1,0
group_6514,-0.051323,0.049641,0.133438,-0.067958,-0.003735,0.064917,-0.011528,-0.128458,-0.142802,-0.052812,0.021538,-0.105279,0.102302,0.108917,0.097834,-0.070638,0.065435,-0.012493,-0.108223,0.028009,0.047889,-0.086679,0.055338,0.000663,0.038997,-0.0666,0.089861,0.127992,0.074859,0.014024,0.049908,0.035152,-0.015909,0.108936,-0.029173,0.02202,-0.076725,0.090067,-0.084657,-0.022615,0.039322,-0.004783,-0.147392,-0.010989,0.141641,-0.051718,0.031231,-0.116809,-0.009162,-0.05243,-0.018716,0.084869,-0.073617,0.10334,0.099608,0.063723,-0.039482,0.080436,0.019228,-0.02005,0.151077,-0.04085,-0.045624,0.018678,0.000672,-0.095375,0.042423,0.030234,-0.037965,-0.137242,-0.034483,-0.026309,-0.016142,-0.046619,0.070154,0.050327,-0.020766,-0.035341,-0.122548,0.166761,-0.138475,0.104177,-0.121692,-0.026552,0.084442,0.021121,-0.095593,-0.115013,0.047821,0.012507,-0.156615,-0.152318,0.113169,-0.170233,0.054597,0.032538,-0.058589,0.089786,-0.011683,0.019077,0.048029,-0.056911,0.116213,-0.063132,0.039725,-0.077448,0.165632,-0.045704,-0.012523,0.143498,0.008304,0.113186,-0.079886,0.098387,0.044059,-0.172059,0.045414,-0.024399,-0.023543,0.09045,0.046754,-0.007714,0.015594,-0.064656,0.068844,0.116408,0.043485,0.013884,EN,0,0
group_5179,-0.206487,-0.007092,-0.081661,0.105281,0.226345,0.070824,-0.161878,0.047609,0.085309,-0.059442,-0.051027,-0.120103,-0.222473,0.136483,0.097346,-0.102004,-0.071344,0.064677,-0.170563,-0.148237,0.042226,0.06805,-0.05775,-0.019036,0.007833,-0.02262,-0.122552,-0.213396,0.01755,0.060703,0.247117,0.013529,0.111962,-0.033858,0.08556,0.048776,-0.026814,0.067274,0.173392,0.074391,-0.100647,-0.024474,-0.116979,-0.041346,0.107862,-0.154542,-0.106619,-0.125387,0.002787,-0.108981,0.130779,0.029023,-0.012624,0.0063,-0.04351,0.107747,0.11463,0.123972,0.031492,-0.05835,0.039309,-0.148911,-0.01809,0.08773,0.083306,0.157593,-0.062777,0.248048,-0.014573,0.158897,0.017286,-0.052094,0.00127,-0.014058,0.039473,-0.193282,0.060915,-0.029886,0.061057,0.001019,-0.018691,0.068324,-0.228056,0.035625,-0.003924,0.15073,-0.093523,0.083184,-0.080634,-0.01731,0.108239,-0.018811,-0.055299,-0.136939,0.165765,-0.03342,-0.016847,0.111896,0.083626,-0.089507,-0.015814,-0.147859,-0.003132,-0.187862,0.133718,0.02457,-0.097025,0.124844,0.08335,-0.208276,0.215035,-0.132354,0.075031,-0.177654,0.202599,-0.107811,0.132332,0.046306,0.120104,-0.143353,0.146811,0.035933,-0.015611,0.131273,-0.004456,-0.20917,-0.005969,0.049971,EN,1,0
group_6642,-0.077499,-0.091031,-0.027805,-0.133328,0.070264,-0.171643,0.026916,-0.155239,0.059394,-0.046991,-0.047427,-0.071751,0.162304,0.102848,0.081166,0.101328,0.041449,-0.037334,0.094596,0.00834,-0.100056,0.033317,-0.03734,0.046869,-0.07804,-0.140125,-0.090005,-0.078615,0.026018,0.002,0.097281,-0.118162,0.030302,0.043284,0.016268,-0.019577,-0.050191,0.044596,0.068205,-0.0194,-0.073302,-0.004998,-0.051499,0.059955,0.027449,0.102244,-0.058887,0.176193,0.015976,0.012157,-0.055896,-0.104106,0.027935,0.154631,-0.015967,-0.11944,0.01651,-0.013572,0.011962,-0.014623,-0.060023,0.004647,0.020933,0.114558,-0.093052,0.085042,0.04253,0.001561,0.135236,0.003027,0.037915,0.032267,-0.008382,-0.00869,0.067366,-0.149879,0.149529,0.044183,0.051764,0.034297,0.090337,0.019557,0.080945,0.048117,-0.039914,-0.086341,0.062555,-0.075322,0.119942,-0.037818,0.088962,0.073919,0.166948,0.045948,0.029877,0.027775,-0.03931,-0.103731,0.068008,0.125301,-0.009211,-0.061647,-0.070654,0.081304,-0.15376,-0.012043,-0.05533,-0.054003,-0.033303,-0.004519,0.026377,-0.047832,0.019848,0.038988,-0.074687,0.094814,0.020045,-0.02599,-0.097568,0.026416,0.084267,0.119092,-0.03197,0.092163,-0.036719,-0.014834,-0.082,-0.124093,EN,0,0
group_5359,-0.077908,-0.182098,0.002625,0.018952,-0.066618,0.067449,-0.181408,0.146566,0.040322,-0.111207,-0.064586,0.022687,-0.130401,0.229252,0.139559,0.029067,-0.134622,-0.069493,-0.108214,-0.09712,0.098939,0.017369,-0.061347,-0.103748,-0.042448,-0.117577,0.023715,-0.086567,0.048031,0.210686,0.02109,-0.070437,0.149365,-0.160968,0.222929,0.119259,0.204908,-0.072477,0.055249,0.202628,-0.23196,0.098229,-0.097256,-0.05705,-0.00391,-0.141784,-0.041404,0.05673,0.098973,-0.04936,-0.090906,0.009811,0.056131,0.01945,0.00568,-0.062443,-0.006666,0.012115,-0.094522,0.045795,0.062694,-0.075807,0.01706,0.17754,0.110501,-0.020431,-0.068132,0.078887,-0.040087,0.138166,-0.082277,-0.097979,-0.028688,0.089124,0.039651,-0.018637,-0.18157,-0.162809,0.148458,-0.039374,-0.141177,0.015679,-0.038863,-0.126165,-0.109355,0.066122,-0.059313,-0.004329,-0.127214,-0.093162,-0.003777,-0.185423,0.023134,-0.011483,0.055285,0.064962,0.027881,0.069004,0.034377,-0.031842,0.023448,-0.102229,-0.037733,-0.093955,0.00398,-0.067293,-0.166292,0.151631,0.107632,-0.154996,0.001543,0.077949,-0.14131,-0.055781,0.137814,-0.195293,0.000516,0.116154,0.147902,0.09227,0.117266,-0.029848,-0.185359,0.151597,0.027512,0.032213,-0.200049,0.094309,EN,1,0
group_6837,-0.0346,-0.151808,0.171204,0.04117,0.092802,-0.005154,-0.042721,-0.107858,0.001486,0.085644,-0.070932,0.065738,0.046111,-0.047536,0.015749,0.094905,0.008106,0.16527,0.067648,-0.050719,0.153327,-0.005709,-0.076482,0.009013,0.127965,-0.032537,0.034623,0.019747,-0.024365,-0.084121,-0.067689,-0.016903,0.134598,-0.016287,0.094439,-0.136247,0.159471,0.051443,0.048336,-0.076531,-0.00088,0.092297,-0.126158,0.098844,-0.067867,0.115292,0.064286,0.012522,0.129498,0.047128,-0.10126,0.019866,0.002249,0.051266,0.014893,0.086526,0.00494,0.071299,0.030064,-0.013921,0.023939,0.043859,0.036283,0.01767,0.167318,-0.077844,0.026487,0.093998,-0.02226,0.043025,-0.04852,-0.01864,0.006696,0.019153,-0.067778,0.033972,-0.002501,0.014756,0.072613,-0.012243,-0.105343,-0.088335,-0.087388,-0.058779,0.01605,0.086283,-0.013319,0.084728,0.036208,-0.011736,-0.137872,0.080699,0.163773,-0.000308,-0.072981,0.112212,0.167049,-0.060757,-0.031537,-0.001567,0.062209,0.136129,0.01776,-0.022201,-0.041857,0.046351,-0.173992,0.073271,-0.020591,0.154135,-0.162737,-0.030005,-0.118957,0.038349,0.045758,0.154642,-0.03689,0.105761,-0.073147,0.116199,-0.050806,-0.055768,-0.024421,-0.030658,-0.111377,0.078455,0.08955,0.096952,EN,0,0
group_5360,-0.088556,0.014293,-0.135159,0.180773,-0.003541,0.079646,-0.155057,0.19999,0.18153,-0.101887,0.057366,-0.239632,-0.128866,0.139614,0.003136,-0.017975,-0.228046,0.100833,-0.084409,0.044637,0.183161,0.036372,-0.051167,0.087816,-0.233512,0.017756,-0.150295,-0.120245,0.03655,0.087473,0.095107,-0.033846,0.124423,-0.086486,0.113389,-0.015655,0.119588,-0.152124,-0.055779,0.039593,-0.041172,-0.155716,-0.079446,-0.099247,-0.017054,-0.055566,-0.058273,-0.15043,0.023395,-0.044136,0.132959,0.132838,-0.091132,0.055751,-0.097912,0.142764,0.015129,0.220033,0.157252,0.057563,0.062342,-0.09078,0.082482,0.02796,0.125768,-0.029895,-0.057269,0.19253,-0.004123,0.14977,0.154594,0.053933,0.0688,0.188854,0.030124,-0.020183,-0.169076,0.0194,-0.0349,0.067169,0.018916,-0.232816,-0.209166,0.033757,-0.184936,-0.044387,-0.036433,-0.079851,-0.046144,-0.02672,-0.016964,-0.142483,0.012199,-0.012527,-0.063028,0.001289,0.139826,0.084139,-0.114893,0.069382,-0.071297,-0.11441,0.007353,-0.056424,0.118359,-0.082871,-0.105467,0.022938,-0.031651,-0.061851,0.085812,-0.105365,-0.119,-0.038436,0.166346,-0.005021,-0.039351,-0.00576,0.134627,-0.075322,0.108325,0.019653,0.023989,0.202807,0.107915,-0.115102,-0.176207,0.041683,EN,1,0
group_6841,-0.014348,0.038619,0.006912,-0.037911,-0.030964,0.063063,-0.057918,0.057481,-0.082119,-0.129916,-0.159334,0.174578,0.085291,0.05859,0.003125,0.04726,0.07029,-0.072101,-0.072604,-0.024289,-0.045533,-0.010744,-0.003002,-0.060237,-0.074329,0.006559,0.026377,-0.054258,-0.153101,-0.097951,-0.040254,0.024748,-0.056399,0.009173,-0.017963,0.045356,0.000675,0.14555,-0.066927,-0.105275,0.003402,0.063132,-0.003266,-0.04441,0.016286,0.05881,0.0531,-0.069044,-0.096429,0.020939,-0.132329,-0.018252,-0.019721,0.006366,-0.056446,-0.065921,-0.07927,-0.051404,0.061655,0.036388,-0.174799,0.050974,0.0228,-0.170309,0.152239,-0.174461,0.091131,0.013437,-0.019442,-0.0465,0.023491,-0.014453,0.092327,0.075393,-0.037046,-0.130405,-0.025974,-0.119296,-0.016256,-0.037163,-0.11763,-0.101774,0.067674,-0.096331,-0.003319,-0.127929,-0.011092,0.146784,-0.081314,-0.149236,0.01074,0.020265,-0.082174,-0.149614,-0.114714,-0.116284,-0.064276,-0.032583,0.048235,-0.081016,-0.07769,-0.086687,0.004259,0.133312,-0.108495,0.104758,0.145379,0.148737,-0.081497,0.107504,-0.026281,0.020748,-0.007046,-0.164234,0.101728,0.001835,-0.056718,-0.008635,0.003437,0.071853,-0.018988,0.033983,0.021452,-0.061153,-0.034602,-0.068432,0.139891,0.050323,EN,0,0
group_5495,0.084623,-0.04907,-0.09695,0.050201,0.110638,0.055306,-0.231449,0.180124,0.052603,0.045903,-0.025282,-0.089459,-0.173358,0.134935,0.076008,-0.105703,-0.046711,-0.126871,-0.135467,-0.166953,0.070957,0.169328,0.031811,-0.04087,-0.06101,-0.15113,-0.052498,-0.007248,-0.070178,0.176208,0.06262,-0.191324,-0.048916,-0.113918,0.059907,-0.006574,0.145335,-0.143087,0.032835,-0.040459,-0.11096,-0.038846,-0.082824,-0.054314,0.135268,0.000136,-0.1577,-0.0893,0.007042,-0.106168,0.126527,0.022423,0.154476,-0.059903,-0.057732,0.088828,0.182364,0.05974,0.005502,-0.017709,-0.068826,-0.18134,0.099005,0.110169,0.045549,0.113707,-0.134428,0.139955,-0.108976,-0.04833,0.006476,-0.018862,-0.059026,0.07827,0.084209,-0.113859,-0.13677,-0.006054,-0.055031,-0.018504,-0.077194,-0.048118,-0.169554,0.057848,-0.039032,0.079489,-0.163588,-0.17645,-0.062932,0.065233,0.149166,-0.031171,-0.086347,-0.123218,0.104119,-0.138747,0.062111,0.01839,-0.125761,-0.216898,-0.136974,-0.127209,-0.185023,0.058479,0.163413,-0.042107,0.03136,0.042203,0.085309,0.059375,0.1358,-0.032029,-0.111091,-0.242125,0.139973,-0.075353,0.013606,0.026203,0.037461,0.017476,0.066126,0.071958,-0.179317,0.021437,0.049852,-0.063349,0.049537,-0.018955,EN,1,0
group_6849,-0.077247,0.118425,0.016544,-0.034994,0.053012,-0.096274,-0.002361,0.005034,0.075801,0.025265,-0.040088,0.010937,-0.076306,-0.011905,0.060622,-0.070939,0.063117,-0.038816,0.124629,-0.020445,-0.000478,0.041364,-0.035845,-0.027581,-0.128595,-0.006853,0.063557,-0.052438,-0.010407,-0.075161,0.145609,-0.003408,-0.091153,-0.047034,0.098203,-0.048902,0.08133,0.040624,0.017097,-0.154694,0.053026,0.022719,-0.020697,0.081187,0.116446,0.065611,0.026669,-0.001067,0.026115,0.028447,-0.059835,0.064414,-0.092444,0.088246,-0.020055,0.135064,-0.140593,0.038112,0.007859,0.173182,0.011842,0.041968,0.154991,0.008062,0.019768,0.13931,-0.037523,0.007442,0.055168,-0.133197,-0.06903,0.013994,-0.020887,-0.114791,-0.046219,0.045511,-0.140628,0.014234,0.01769,0.087527,0.024702,-0.077791,0.041102,-0.005662,0.126922,0.134752,-0.016805,0.073058,0.099529,0.034837,-0.049066,0.123681,0.07285,-0.131021,-0.022758,-0.036424,-0.037768,-0.048015,-0.164922,0.01145,-0.144022,0.129424,-0.160108,0.000652,-0.01987,-0.013496,0.076255,-0.030218,0.144196,0.074386,0.101491,0.157875,0.084059,-0.044437,-0.012782,-0.031944,-0.002412,0.051367,-0.057062,-0.087543,0.126405,-0.014123,0.089943,-0.105293,-0.028802,0.073207,-0.139061,-0.078283,EN,0,0
group_5496,0.070632,-0.088864,-0.055427,0.099597,0.177085,0.007208,0.037672,0.015056,0.217259,-0.096609,-0.040461,-0.091509,-0.002034,0.144681,0.154622,-0.104281,-0.014759,0.009828,0.077478,0.046326,0.165578,0.025518,0.046538,-0.100034,-0.086671,0.042127,-0.125662,-0.181392,0.069951,0.068407,0.088388,-0.108257,0.140256,-0.083373,0.023238,-0.030732,-0.048858,-0.046681,-0.024083,0.062341,0.094013,-0.12228,0.076463,-0.090867,0.051022,-0.094943,-0.092659,-0.080813,0.117204,0.022245,0.174618,0.172884,0.128733,0.092534,0.043853,0.141819,-0.009999,-0.055794,0.095605,0.052677,0.022273,0.009695,0.025498,0.190506,0.034619,0.210295,-0.067203,0.03239,-0.044896,0.079682,0.194545,-0.046971,0.003547,0.036016,-0.023444,-0.099827,-0.071157,-0.208896,0.080134,0.01915,-0.013699,-0.078802,0.02561,-0.035638,0.09818,0.039663,-0.081895,-0.056963,-0.165882,-0.120645,0.002327,-0.084232,-0.090417,-0.028592,0.073128,0.03979,0.084124,0.179263,-0.040637,-0.167033,-0.057866,-0.026838,0.027361,-0.091952,0.078687,0.026024,-0.240364,0.057491,-0.068245,-0.074928,0.127598,-0.007284,0.03229,-0.112088,0.225793,-0.090103,0.033728,0.088125,-0.026699,0.051102,0.183604,0.052575,-0.212311,-0.043062,0.051152,-0.073277,-0.163053,0.156133,EN,1,0
group_7402,0.015193,0.090547,-0.103817,0.092218,0.095775,0.066905,-0.027463,0.100119,0.071959,-0.120465,0.046323,-0.12618,-0.083312,0.076346,0.02482,0.135664,0.111977,-0.050158,-0.178847,-0.011611,-0.017971,0.028159,0.072689,0.120684,0.023256,0.023641,0.09228,-0.192456,0.093238,0.096442,0.09164,-0.154824,-0.039613,-0.016828,0.093044,0.0916,-0.028458,-0.020212,0.079847,0.086727,0.008092,-0.190563,-0.016319,0.161735,0.182893,-0.092296,0.009447,-0.147279,-0.018453,-0.045092,-0.065531,0.050563,0.198702,0.178177,0.029402,0.082395,-0.105384,-0.021468,0.083379,0.155169,0.111807,0.034996,0.11374,-0.103447,-0.037696,0.193529,-0.073024,0.063683,-0.102368,0.00931,-0.047822,-0.093439,0.1032,0.177272,-0.073729,0.056001,0.095757,-0.035939,0.131984,0.025838,0.015851,0.053371,-0.013965,-0.069791,-0.030676,-0.023031,0.040249,-0.0353,0.001592,-0.088381,-0.02341,-0.152582,-0.135494,0.001337,0.067502,0.064876,0.006693,-0.132791,-0.125686,0.086189,0.048047,0.048452,-0.07638,-0.078646,0.014619,0.048356,0.071532,-0.149869,0.053511,0.089058,-0.146457,-0.001526,-0.05342,-0.068174,-0.076065,-0.053455,0.048466,0.160691,0.033758,0.036599,0.054196,-0.096287,-0.035193,-0.016342,-0.07847,-0.037886,-0.176177,0.075927,EN,0,0
group_5497,-0.108022,0.007785,-0.022773,0.081505,-0.009203,0.066488,-0.195665,0.158461,0.034369,-0.165295,-0.034616,-0.176802,-0.034614,0.176154,-0.074313,-0.140831,-0.020881,-0.106978,-0.056665,-0.050246,-0.014562,0.083621,-0.130727,-0.081437,-0.10806,-0.000888,-0.036023,-0.109149,-0.01096,-0.098052,0.150925,-0.066425,0.082794,-0.02526,0.082144,0.076526,0.037187,0.020464,0.040532,0.116646,-0.111838,-0.090314,-0.001165,-0.043998,0.114734,0.029703,0.064304,-0.0941,0.036006,-0.025094,0.005849,0.106727,0.140675,0.180545,-0.060721,-0.033134,-0.038159,0.092462,-0.090956,0.085384,0.233175,0.028773,0.121505,-0.002845,0.150534,0.12813,-0.116939,0.131916,-0.192934,0.095755,0.078642,-0.124267,-0.006133,0.202158,0.041288,-0.110646,-0.103331,-0.092647,0.13377,0.042289,-0.059163,0.053704,-0.038416,-0.209749,-0.035637,0.145406,-0.002442,-0.084851,-0.026292,-0.106686,-0.033569,-0.156042,-0.111839,-0.032532,0.091915,-0.139403,0.031645,-0.034629,0.00096,-0.064289,-0.085138,-0.138002,-0.112793,-0.102404,0.038895,-0.097556,-0.237374,-0.099035,-0.043891,0.100032,-0.03981,-0.160665,0.167617,-0.031966,0.088704,-0.072209,0.166029,0.06075,-0.019316,-0.191123,0.124266,0.088865,-0.142672,-0.021089,0.158261,0.06576,-0.021092,0.048909,EN,1,0
group_80,-0.133884,-0.019762,-0.129114,-0.119209,-0.071916,-0.021563,-0.157582,-0.029616,-0.000676,0.158055,0.004236,0.080976,0.029875,-0.069788,0.01137,-0.089781,-0.031061,0.06741,0.109884,0.027504,0.056498,0.040762,0.161414,0.084676,-0.039094,-0.083876,-0.152607,0.073242,0.153884,0.144397,0.129911,-0.155333,-0.110365,-0.089724,0.131383,0.105305,0.009091,-0.175106,-0.040985,-0.02286,0.009534,0.082761,-0.086501,0.133288,0.015342,0.008127,0.081596,0.070668,0.013881,-0.04472,-0.119516,0.111143,0.049511,0.008957,0.016531,-0.011657,-0.000339,0.15901,0.171314,-0.115629,-0.050812,-0.023333,0.109933,-0.050766,-0.03453,0.003761,0.163984,0.131167,-0.024268,8.2E-05,0.032811,-0.101278,-0.09103,0.14052,-0.077008,0.136526,-0.022646,-0.08643,-0.111271,-0.031841,0.129151,-0.032167,-0.056907,-0.015892,0.080923,0.123386,-0.006425,0.0245,-0.096757,-0.024725,0.076425,-0.053698,0.063312,0.097159,-0.078927,-0.018556,0.036987,0.05239,-0.148601,-0.021273,-0.106408,-0.143064,-0.116531,0.0754,-0.06583,-0.027863,-0.032697,-0.045871,0.015097,0.101083,0.109612,-0.03307,0.048099,-0.110453,-0.112422,-0.048206,-0.055025,0.076545,-0.075409,0.044493,-0.035392,-0.023368,0.040119,-0.01713,-0.066914,-0.036618,0.00848,0.134478,EN,0,0
group_5971,-0.129462,0.019586,-0.064571,0.185232,0.035659,-0.103101,-0.142513,-0.001622,0.039954,-0.142676,0.061018,-0.173716,-0.042837,0.03641,0.164778,0.096133,-0.222278,0.049179,-0.069837,-0.067057,0.138596,0.019539,-0.121446,-0.014608,-0.150962,-0.076922,0.001314,-0.154163,0.135459,0.113689,-0.011422,-0.04193,0.065632,-0.009028,-0.004073,-0.058626,0.098135,-0.175371,0.020433,0.050072,0.04619,-0.051706,-0.14416,-0.053658,0.21263,-0.024159,-0.133541,-0.226488,0.160683,-0.08815,-0.004115,0.080757,0.12488,0.12229,-0.060852,0.176343,0.032914,0.10707,0.02225,-0.053524,0.157872,-0.054345,0.081728,-0.018716,-0.012152,0.124269,0.054778,0.198794,-0.158487,-0.025745,0.111778,-0.137666,0.129093,-0.016509,0.207432,-0.039098,-0.136998,0.072727,0.032657,0.13176,-0.207559,-0.041958,-0.134424,-0.23568,-0.121838,0.199053,-0.064172,0.031747,-0.065554,-0.120667,0.091932,-0.089639,-0.135739,-0.161089,0.116224,-0.170507,0.093496,0.07233,-0.129492,-0.121106,-0.108589,-0.220323,0.024385,-0.073017,0.232803,-0.099932,-0.070148,-0.078832,0.069765,-0.014026,0.080099,-0.148308,0.070365,-0.100741,0.052386,-0.039171,-0.017451,0.114487,0.030114,-0.036887,-0.067444,0.085219,-0.066616,0.132259,0.054922,-0.061971,0.004533,0.001286,EN,1,0
group_93,-0.024483,-0.112434,-0.082469,0.025301,0.092685,0.031672,0.147562,-0.117413,0.008988,-0.106678,0.107222,-0.018148,-0.120206,-0.094594,0.022614,-0.108344,-0.161794,-0.11691,-0.05447,-0.150914,-0.022717,0.033664,0.082723,0.007763,-0.090161,0.022942,-0.09768,-0.129371,0.165986,-0.002329,0.129695,0.104145,0.148498,-0.047151,0.096522,-0.029655,-0.101528,0.038747,0.004326,0.046246,-0.039515,0.11652,-0.081532,-0.118433,0.037045,-0.047949,-0.027901,-0.04262,-0.052526,0.132751,-0.124656,0.163877,0.017418,0.032995,0.15055,-0.121746,0.021402,-0.104386,0.013323,-0.158345,0.006944,0.063546,0.037358,0.130704,0.099972,0.057585,0.098353,0.000279,-0.006,-0.054004,0.027541,0.102077,0.040149,-0.057839,0.016214,-0.05328,-0.130369,-0.0951,-0.083974,-0.110858,0.0977,-0.017838,0.000395,0.118242,-0.030265,-0.078725,0.102476,-0.015272,0.101375,0.049077,-0.000615,0.089664,-0.123246,-0.037143,-0.07902,-0.116427,-0.024729,-0.042841,-0.014162,-0.104187,0.09661,-0.069996,-0.048664,0.107691,-0.04787,0.086753,-0.01108,-0.043777,0.033665,-0.112521,-0.063991,0.043238,-0.080754,-0.009657,0.022915,-0.174446,-0.014388,0.172235,-0.103355,-0.100839,-0.065743,0.00929,0.012718,0.039138,0.006668,-0.130533,-0.018857,0.0433,EN,0,0
group_626,-0.157274,-0.008478,-0.138435,-0.063259,0.187817,0.19069,-0.082144,0.059656,0.024528,-0.058713,0.12888,0.091293,-0.007391,0.175969,0.010329,-0.17584,-0.039694,-0.124302,-0.180941,-0.098725,0.157051,0.070594,-0.155906,-0.059534,-0.168442,0.104622,-0.148194,-0.000486,-0.039695,0.10254,0.083173,0.020993,0.012575,0.017961,0.187777,-0.057274,-0.041948,-0.219602,0.136636,0.178407,-0.183098,-0.142299,-0.077393,-0.09646,0.126906,-0.179712,-0.100476,-0.058451,0.086176,-0.082701,0.04403,0.025864,0.050855,-0.038628,0.028733,0.074333,-0.005066,-0.056175,-0.054499,-0.046418,0.051371,0.023415,0.034507,0.097842,0.161401,0.184929,-0.225621,0.028231,-0.196729,0.090387,0.151226,-0.106237,-0.006345,-0.00075,0.119423,-0.123872,-0.032005,-0.14004,0.233654,0.080397,-0.062335,2.2E-05,-0.171467,-0.185742,-0.082931,0.054661,-0.185579,0.003955,0.054205,0.068471,0.136525,-0.031872,-0.037046,-0.121777,0.049339,-0.078946,0.096677,-0.016206,0.094509,-0.083991,-0.020694,-0.015027,0.019834,-0.02316,0.040687,-0.066669,-0.174037,0.10058,0.061373,-0.13381,0.068659,-0.219945,0.011562,-0.049251,-0.002878,0.093217,0.030163,0.208136,0.117342,-0.042248,0.187784,0.003342,-0.153576,-0.000821,0.166472,-0.008531,0.04322,-0.019921,EN,1,0
