GeneSymbol	V0	V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26	V27	V28	V29	V30	V31	V32	V33	V34	V35	V36	V37	V38	V39	V40	V41	V42	V43	V44	V45	V46	V47	V48	V49	V50	V51	V52	V53	V54	V55	V56	V57	V58	V59	V60	V61	V62	V63	V64	V65	V66	V67	V68	V69	V70	V71	V72	V73	V74	V75	V76	V77	V78	V79	V80	V81	V82	V83	V84	V85	V86	V87	V88	V89	V90	V91	V92	V93	V94	V95	V96	V97	V98	V99	V100	V101	V102	V103	V104	V105	V106	V107	V108	V109	V110	V111	V112	V113	V114	V115	V116	V117	V118	V119	V120	V121	V122	V123	V124	V125	V126	V127	Lgroup	GeneLabel
group_5496	0.070632	-0.088864	-0.055427	0.099597	0.177085	0.007208	0.037672	0.015056	0.217259	-0.096609	-0.040461	-0.091509	-0.002034	0.144681	0.154622	-0.104281	-0.014759	0.009828	0.077478	0.046326	0.165578	0.025518	0.046538	-0.100034	-0.086671	0.042127	-0.125662	-0.181392	0.069951	0.068407	0.088388	-0.108257	0.140256	-0.083373	0.023238	-0.030732	-0.048858	-0.046681	-0.024083	0.062341	0.094013	-0.12228	0.076463	-0.090867	0.051022	-0.094943	-0.092659	-0.080813	0.117204	0.022245	0.174618	0.172884	0.128733	0.092534	0.043853	0.141819	-0.009999	-0.055794	0.095605	0.052677	0.022273	0.009695	0.025498	0.190506	0.034619	0.210295	-0.067203	0.03239	-0.044896	0.079682	0.194545	-0.046971	0.003547	0.036016	-0.023444	-0.099827	-0.071157	-0.208896	0.080134	0.01915	-0.013699	-0.078802	0.02561	-0.035638	0.09818	0.039663	-0.081895	-0.056963	-0.165882	-0.120645	0.002327	-0.084232	-0.090417	-0.028592	0.073128	0.03979	0.084124	0.179263	-0.040637	-0.167033	-0.057866	-0.026838	0.027361	-0.091952	0.078687	0.026024	-0.240364	0.057491	-0.068245	-0.074928	0.127598	-0.007284	0.03229	-0.112088	0.225793	-0.090103	0.033728	0.088125	-0.026699	0.051102	0.183604	0.052575	-0.212311	-0.043062	0.051152	-0.073277	-0.163053	0.156133	1	0
group_5497	-0.108022	0.007785	-0.022773	0.081505	-0.009203	0.066488	-0.195665	0.158461	0.034369	-0.165295	-0.034616	-0.176802	-0.034614	0.176154	-0.074313	-0.140831	-0.020881	-0.106978	-0.056665	-0.050246	-0.014562	0.083621	-0.130727	-0.081437	-0.10806	-0.000888	-0.036023	-0.109149	-0.01096	-0.098052	0.150925	-0.066425	0.082794	-0.02526	0.082144	0.076526	0.037187	0.020464	0.040532	0.116646	-0.111838	-0.090314	-0.001165	-0.043998	0.114734	0.029703	0.064304	-0.0941	0.036006	-0.025094	0.005849	0.106727	0.140675	0.180545	-0.060721	-0.033134	-0.038159	0.092462	-0.090956	0.085384	0.233175	0.028773	0.121505	-0.002845	0.150534	0.12813	-0.116939	0.131916	-0.192934	0.095755	0.078642	-0.124267	-0.006133	0.202158	0.041288	-0.110646	-0.103331	-0.092647	0.13377	0.042289	-0.059163	0.053704	-0.038416	-0.209749	-0.035637	0.145406	-0.002442	-0.084851	-0.026292	-0.106686	-0.033569	-0.156042	-0.111839	-0.032532	0.091915	-0.139403	0.031645	-0.034629	0.00096	-0.064289	-0.085138	-0.138002	-0.112793	-0.102404	0.038895	-0.097556	-0.237374	-0.099035	-0.043891	0.100032	-0.03981	-0.160665	0.167617	-0.031966	0.088704	-0.072209	0.166029	0.06075	-0.019316	-0.191123	0.124266	0.088865	-0.142672	-0.021089	0.158261	0.06576	-0.021092	0.048909	1	0
group_5971	-0.129462	0.019586	-0.064571	0.185232	0.035659	-0.103101	-0.142513	-0.001622	0.039954	-0.142676	0.061018	-0.173716	-0.042837	0.03641	0.164778	0.096133	-0.222278	0.049179	-0.069837	-0.067057	0.138596	0.019539	-0.121446	-0.014608	-0.150962	-0.076922	0.001314	-0.154163	0.135459	0.113689	-0.011422	-0.04193	0.065632	-0.009028	-0.004073	-0.058626	0.098135	-0.175371	0.020433	0.050072	0.04619	-0.051706	-0.14416	-0.053658	0.21263	-0.024159	-0.133541	-0.226488	0.160683	-0.08815	-0.004115	0.080757	0.12488	0.12229	-0.060852	0.176343	0.032914	0.10707	0.02225	-0.053524	0.157872	-0.054345	0.081728	-0.018716	-0.012152	0.124269	0.054778	0.198794	-0.158487	-0.025745	0.111778	-0.137666	0.129093	-0.016509	0.207432	-0.039098	-0.136998	0.072727	0.032657	0.13176	-0.207559	-0.041958	-0.134424	-0.23568	-0.121838	0.199053	-0.064172	0.031747	-0.065554	-0.120667	0.091932	-0.089639	-0.135739	-0.161089	0.116224	-0.170507	0.093496	0.07233	-0.129492	-0.121106	-0.108589	-0.220323	0.024385	-0.073017	0.232803	-0.099932	-0.070148	-0.078832	0.069765	-0.014026	0.080099	-0.148308	0.070365	-0.100741	0.052386	-0.039171	-0.017451	0.114487	0.030114	-0.036887	-0.067444	0.085219	-0.066616	0.132259	0.054922	-0.061971	0.004533	0.001286	1	0
group_626	-0.157274	-0.008478	-0.138435	-0.063259	0.187817	0.19069	-0.082144	0.059656	0.024528	-0.058713	0.12888	0.091293	-0.007391	0.175969	0.010329	-0.17584	-0.039694	-0.124302	-0.180941	-0.098725	0.157051	0.070594	-0.155906	-0.059534	-0.168442	0.104622	-0.148194	-0.000486	-0.039695	0.10254	0.083173	0.020993	0.012575	0.017961	0.187777	-0.057274	-0.041948	-0.219602	0.136636	0.178407	-0.183098	-0.142299	-0.077393	-0.09646	0.126906	-0.179712	-0.100476	-0.058451	0.086176	-0.082701	0.04403	0.025864	0.050855	-0.038628	0.028733	0.074333	-0.005066	-0.056175	-0.054499	-0.046418	0.051371	0.023415	0.034507	0.097842	0.161401	0.184929	-0.225621	0.028231	-0.196729	0.090387	0.151226	-0.106237	-0.006345	-0.00075	0.119423	-0.123872	-0.032005	-0.14004	0.233654	0.080397	-0.062335	0.000022	-0.171467	-0.185742	-0.082931	0.054661	-0.185579	0.003955	0.054205	0.068471	0.136525	-0.031872	-0.037046	-0.121777	0.049339	-0.078946	0.096677	-0.016206	0.094509	-0.083991	-0.020694	-0.015027	0.019834	-0.02316	0.040687	-0.066669	-0.174037	0.10058	0.061373	-0.13381	0.068659	-0.219945	0.011562	-0.049251	-0.002878	0.093217	0.030163	0.208136	0.117342	-0.042248	0.187784	0.003342	-0.153576	-0.000821	0.166472	-0.008531	0.04322	-0.019921	1	0
group_6340	-0.05208	0.038887	-0.0152	0.051464	-0.03975	0.091744	-0.046948	0.073938	0.037398	-0.17237	0.168748	-0.116207	-0.023064	-0.096858	-0.00716	-0.070723	-0.060493	-0.153198	-0.093905	-0.17394	0.140977	-0.002303	-0.166984	-0.013918	-0.224501	-0.031315	-0.111624	-0.073607	0.100843	0.177241	0.184748	-0.054825	0.139614	-0.053888	0.001425	-0.020523	0.124881	0.011805	0.018002	0.121302	-0.005904	-0.175255	-0.080705	-0.038786	-0.088034	-0.204973	0.004769	0.002528	0.0557	-0.104556	-0.010659	0.161049	-0.023284	0.064126	0.038943	0.235833	-0.00241	-0.075563	0.002605	0.041954	0.13073	-0.115982	0.106688	0.107701	-0.004268	0.086149	0.056674	-0.034497	-0.176656	0.068046	0.071514	-0.108869	0.075357	-0.002116	0.128884	0.031876	-0.023789	0.069837	0.1044	0.087949	-0.011564	-0.154326	-0.057814	-0.15723	0.039893	0.010765	-0.103286	-0.098446	-0.16124	-0.031351	0.095087	-0.053599	-0.142233	-0.098856	0.149539	-0.172947	0.107982	-0.023252	-0.068339	-0.050041	-0.157051	0.024383	-0.135468	-0.139927	0.151468	0.09083	-0.029285	0.173611	-0.009629	-0.010691	0.098045	-0.01581	0.069994	-0.104819	0.006428	-0.053153	0.174574	0.213	0.02749	-0.047463	-0.020077	0.081272	-0.089228	0.16836	0.206063	-0.164101	-0.055246	0.006161	1	0
group_647	-0.220556	-0.08296	0.002058	0.139032	0.191807	0.148986	-0.075246	0.084189	-0.068355	-0.040275	-0.015353	0.029939	0.030833	0.084688	0.115505	-0.05416	-0.134999	-0.122372	0.079813	-0.178876	0.171718	0.108205	-0.169565	-0.14885	-0.20608	-0.137369	-0.145707	-0.11483	0.151924	0.04705	0.209149	-0.066328	0.064837	0.051888	0.141049	0.019531	-0.067896	0.085587	0.104031	0.148802	-0.141968	-0.091217	-0.100191	-0.10187	-0.045568	-0.077439	-0.131328	-0.109596	0.028616	-0.021899	0.066209	0.02582	0.091776	0.08243	-0.105924	0.2226	0.035016	0.017547	-0.043405	0.154096	0.015638	-0.053608	0.16884	0.093014	-0.035697	0.110781	-0.065668	-0.028799	0.002876	0.127917	0.055199	-0.079048	0.041026	0.096089	-0.036509	-0.049315	-0.108556	-0.115661	0.055713	0.025964	-0.159563	-0.019176	-0.056668	-0.006854	-0.028059	0.014874	0.050043	-0.226485	-0.151572	-0.23999	0.04456	0.018505	0.046358	-0.140115	0.083806	-0.090081	-0.016748	0.133266	0.044414	-0.109207	-0.191453	0.087345	-0.155281	-0.199893	0.212746	-0.142976	-0.120454	0.094552	0.127159	0.090309	-0.095427	-0.126961	0.063534	-0.092879	-0.102672	-0.135266	0.070941	0.152075	0.002198	0.01257	0.065158	0.022667	-0.129079	0.018278	0.102358	-0.213027	-0.169854	0.104923	1	0
group_6847	-0.139874	-0.0691	-0.089926	-0.01335	-0.002255	0.04336	-0.142839	-0.071689	0.020771	-0.206818	0.073161	-0.214235	-0.222654	0.098701	0.082478	-0.178856	-0.037392	-0.098977	-0.172154	-0.10097	0.090881	0.11673	-0.177023	-0.118527	0.078808	-0.011051	-0.143947	-0.110098	0.110107	0.116771	0.052849	-0.166674	0.075414	-0.225494	0.054621	0.221395	0.11997	-0.144739	0.139878	-0.063357	-0.11985	-0.125397	0.07124	-0.120635	0.23906	0.062767	-0.125373	-0.005483	0.1557	0.033555	-0.019891	0.120785	0.135818	0.144843	0.019569	0.196736	0.052365	0.136625	0.141664	-0.066031	0.138099	0.054207	0.078865	0.213267	-0.006385	-0.039096	0.091659	0.075344	-0.014534	0.027569	0.042525	-0.05832	-0.013026	0.118218	0.123036	-0.088894	-0.091267	-0.037741	0.084182	0.157396	-0.07445	0.02135	-0.149794	-0.007035	0.011838	0.043047	-0.044216	-0.162618	-0.188202	0.014276	0.13249	-0.199899	-0.105053	-0.013433	0.048222	0.071278	-0.010719	0.110563	-0.048914	-0.072212	0.030985	-0.08848	-0.008225	-0.090952	-0.0364	0.040532	-0.101053	-0.070034	0.126413	-0.139039	0.056711	-0.183094	0.030064	-0.212302	0.131464	-0.141045	0.142413	0.136349	0.166539	-0.046498	0.123579	0.002561	0.026244	0.207885	0.125926	-0.005158	-0.141817	0.075791	1	0
group_6856	-0.149823	0.007772	-0.00623	0.192739	0.012683	0.166104	-0.141403	0.01501	0.004612	-0.16601	0.001176	-0.132356	-0.039999	-0.069478	0.149406	0.001365	-0.049332	-0.178668	-0.013082	-0.205483	0.031102	-0.010568	-0.047464	-0.117717	-0.042791	-0.154469	-0.02655	-0.119006	0.137912	0.135482	0.105832	-0.157392	0.086961	-0.031351	0.131307	0.02883	0.041662	0.022598	0.07282	-0.076178	-0.079915	-0.015522	-0.062766	-0.074037	0.033059	-0.019676	-0.087367	-0.116186	-0.044666	-0.082811	0.174513	-0.040146	0.136419	0.091018	-0.180127	0.195718	0.075658	0.091909	0.197725	0.108147	0.08939	0.052384	0.137754	0.068572	0.139227	0.196321	-0.161231	0.062828	-0.109447	0.039494	0.099735	-0.064093	-0.038543	0.076769	0.163582	-0.112834	-0.039653	-0.026593	-0.032121	0.023327	-0.0027	-0.149725	-0.088817	-0.129095	-0.165308	0.052103	-0.135646	0.001114	-0.069445	-0.10231	0.019266	-0.029632	0.089753	-0.175966	0.150936	0.015693	0.104516	0.037746	-0.063763	-0.077488	-0.197616	0.014269	-0.130048	-0.181931	0.086212	-0.217438	-0.136929	-0.05124	0.104381	-0.1589	0.107318	-0.131652	-0.058455	-0.084684	0.039424	-0.003277	0.166966	0.080611	0.055579	-0.1139	0.116797	0.0545	-0.003228	0.031095	0.067861	-0.032988	-0.00315	0.119338	1	0
group_987	0.102816	-0.02129	-0.006553	0.074593	0.071843	0.172055	-0.021685	0.142195	0.015172	-0.109127	0.026927	-0.051049	0.033394	0.195919	0.066754	-0.148868	-0.146438	-0.181619	0.026616	0.011703	0.044404	0.133696	0.013538	-0.121532	-0.133708	-0.166467	-0.043696	-0.079289	0.137582	-0.033271	0.224256	0.042697	0.144386	-0.126922	0.012772	0.056508	-0.067016	-0.08675	0.096331	0.017471	-0.04142	-0.00032	0.054423	-0.059623	0.133102	-0.024424	-0.171444	-0.004227	0.079769	-0.004647	0.148025	0.193122	0.095541	0.067935	-0.033367	0.054526	0.08175	0.047715	0.082241	0.114581	0.059766	0.083203	0.065128	-0.002841	0.074363	0.077273	-0.095777	0.096523	-0.210838	0.02747	0.02022	-0.239481	-0.093926	0.132277	0.047145	0.020848	-0.235057	-0.056897	0.139645	0.015464	-0.175023	-0.209985	0.002643	-0.137094	-0.099511	0.007243	-0.087993	0.003986	-0.159962	-0.096067	-0.045603	-0.079401	-0.107038	-0.052018	0.213788	0.040514	0.076614	-0.012167	0.105224	-0.127429	-0.028792	0.014291	-0.027795	0.018213	0.075782	0.044629	0.072511	0.074361	0.026613	-0.065419	-0.045303	0.012497	-0.070043	-0.093552	-0.025545	-0.229514	0.19795	0.084742	0.103986	0.006212	0.027226	0.047525	-0.144614	0.134554	0.042648	-0.065653	-0.027833	0.088146	1	0
group_989	-0.183468	0.060673	-0.122416	0.101713	0.064458	0.058722	-0.124689	0.122296	-0.037274	-0.108583	0.072533	0.039645	-0.140514	0.180231	0.119007	-0.017506	0.04054	-0.084112	-0.038746	-0.109477	0.152152	0.144554	-0.133085	-0.071521	-0.06706	-0.117215	-0.081207	-0.01782	0.176456	0.153678	0.039425	-0.003181	0.19544	-0.141966	0.100623	-0.018012	0.009509	-0.045936	0.110866	0.06882	-0.016367	-0.113001	-0.026907	-0.201929	0.144666	-0.065571	-0.072132	-0.177963	0.058895	0.026718	0.202774	-0.048788	0.070717	0.048746	-0.236081	0.069027	0.157103	0.166957	0.08097	-0.011021	0.170997	-0.135516	0.154056	0.065408	0.16901	0.029546	0.071117	0.056888	-0.108744	-0.063382	0.10464	-0.018065	0.015059	-0.03137	-0.027247	-0.018782	-0.066426	-0.068183	-0.078648	-0.048137	-0.014575	-0.14887	-0.172687	-0.049353	-0.006071	0.021766	-0.066773	-0.001893	0.055166	-0.078276	0.135283	-0.101839	-0.059519	-0.195217	-0.045756	0.084114	0.067106	0.063001	-0.075468	-0.008631	-0.209763	-0.077394	-0.033385	-0.123083	0.056258	-0.183203	0.023	0.072089	0.037391	-0.067446	0.154592	0.041593	0.004295	0.007706	0.006279	-0.099007	0.116152	-0.043553	0.056466	-0.052639	-0.105931	0.075158	-0.065298	0.099771	0.183157	-0.002692	-0.186915	0.179148	1	0
vanB	-0.039354	-0.089327	-0.23288	-0.024629	0.120571	0.053005	-0.084938	0.183458	0.041593	-0.072096	0.188742	-0.141263	0.038282	0.091982	0.109327	0.053592	-0.035255	-0.076241	-0.12725	-0.032377	0.09553	-0.05148	-0.04851	-0.041616	-0.054874	-0.06708	-0.196926	-0.0171	0.041346	0.157739	0.091911	-0.029867	0.149093	-0.031794	-0.007102	0.039892	0.163926	-0.06101	0.096114	0.175794	-0.136755	-0.022953	-0.003874	0.010388	0.184908	-0.121752	-0.101436	0.089531	0.112775	-0.044981	0.14251	0.066394	0.051148	-0.05706	-0.115936	0.179204	-0.013399	0.041959	0.186482	0.056689	0.242806	-0.130991	0.045886	0.067957	0.12198	-0.00081	-0.148645	0.12583	-0.077983	0.105111	0.063276	0.042582	0.004645	0.033975	-0.020083	-0.097884	-0.045536	-0.122327	0.069839	0.071415	-0.070508	-0.098101	-0.150112	-0.097229	-0.114172	0.058003	-0.07831	-0.057668	0.005128	-0.237397	0.099853	-0.214308	0.040661	-0.032982	0.236097	-0.025989	0.067782	0.009078	-0.024651	-0.113183	-0.046833	-0.109444	0.090853	-0.197833	0.189004	-0.058442	-0.185264	0.036505	0.084996	-0.115536	-0.005814	-0.014692	0.005325	-0.042355	0.096327	-0.009476	0.025181	0.146415	-0.079321	0.023828	0.029918	0.119023	-0.122756	0.160606	0.005926	-0.11774	-0.050666	0.013343	1	1
vanXB	0.01561	-0.098867	-0.197608	0.063592	0.003959	0.01161	0.046403	-0.103037	0.141506	-0.089006	0.050032	-0.081598	-0.047468	0.134094	-0.060391	-0.136928	-0.027217	0.064681	-0.119793	-0.03115	0.157229	0.006986	-0.133953	-0.113075	-0.027322	-0.081405	-0.14035	0.064741	0.182676	0.105116	-0.054496	-0.000194	0.235326	-0.173536	0.052033	-0.009358	-0.103798	-0.05098	0.010136	-0.086871	-0.07001	-0.18551	0.005787	0.019901	0.095889	-0.001723	-0.009866	-0.041324	0.032215	-0.031355	-0.05626	-0.06688	-0.064495	0.123994	-0.186748	-0.016348	0.057077	-0.035129	0.073217	0.156521	0.079163	0.02899	0.030853	-0.056503	0.145693	0.187855	-0.209381	0.172711	0.004248	-0.008458	-0.09049	0.018086	0.009969	-0.044299	0.142673	-0.020632	-0.099602	-0.148611	0.110564	0.025721	-0.159962	-0.0182	-0.102137	-0.162089	0.070734	0.11297	-0.19817	-0.01492	-0.024408	0.027324	0.09106	-0.236358	-0.153044	-0.107129	0.135816	-0.114027	0.073098	0.015577	0.007601	-0.090945	-0.030951	-0.145261	-0.050278	-0.123886	0.149769	-0.193665	-0.037723	0.238756	0.054888	-0.038729	0.129346	-0.000247	0.131708	-0.037294	-0.022284	-0.046254	0.029217	-0.024715	-0.043387	-0.095917	0.049194	0.002906	-0.047771	0.139429	0.068584	-0.006673	-0.132758	0.060889	1	1
tetM_2	0.01884	-0.121197	0.099554	0.076324	-0.032227	0.067905	-0.053749	-0.038697	0.078888	-0.124842	0.119493	-0.127491	-0.052841	-0.037673	0.088122	-0.097198	-0.103175	0.019975	-0.137094	-0.013521	-0.061064	0.157889	0.038437	0.02397	-0.044183	-0.179465	-0.018747	0.082291	-0.041246	-0.098699	-0.005197	-0.029664	0.180288	0.040198	0.001415	0.160195	-0.052393	-0.166386	-0.0677	-0.060262	0.115741	-0.061084	0.124511	-0.069011	0.096404	-0.155539	-0.101337	-0.076392	0.04846	0.104332	0.083203	0.126054	0.091901	-0.000562	-0.047858	-0.084573	0.039228	-0.099785	0.021684	0.148214	-0.048687	0.062705	-0.096685	-0.02315	0.199505	-0.015654	-0.115927	-0.121725	-0.126628	0.087096	0.099283	-0.069516	0.05758	0.038553	0.06291	-0.014218	0.045589	-0.055441	0.052883	-0.032927	-0.105775	-0.020895	-0.074933	-0.158719	-0.165509	0.009674	-0.039918	-0.112587	0.065634	0.028897	-0.067334	0.032963	-0.002306	0.058141	0.15294	0.016242	0.05657	0.026563	0.009191	0.025436	-0.10588	-0.148727	0.086671	0.024764	-0.029136	-0.089682	-0.030736	-0.053837	-0.030488	-0.024836	0.093415	-0.04374	0.036896	-0.063726	0.07527	-0.040331	0.028194	0.0809	-0.023276	0.020755	-0.01147	-0.046664	-0.014117	-0.052315	0.067653	0.044261	0.134554	0.086611	1	1
